,Date,Time,MidPrice,LastPrice,Volume,BidPrice1,BidVolume1,AskPrice1,AskVolume1
562,2018-06-01,09:58:10,3.7794999999999996,3.78,33022100.0,3.779,63400.0,3.78,476900.0
563,2018-06-01,09:58:13,3.7794999999999996,3.779,33025400.0,3.779,60100.0,3.78,476900.0
564,2018-06-01,09:58:16,3.7794999999999996,3.779,33059400.0,3.779,26100.0,3.78,476900.0
565,2018-06-01,09:58:19,3.7794999999999996,3.779,33059400.0,3.779,26100.0,3.78,476900.0
566,2018-06-01,09:58:22,3.7794999999999996,3.78,33060700.0,3.779,26100.0,3.78,475600.0
567,2018-06-01,09:58:25,3.7794999999999996,3.78,33060700.0,3.779,23600.0,3.78,475600.0
568,2018-06-01,09:58:28,3.7785,3.779,33084300.0,3.778,121200.0,3.779,26500.0
569,2018-06-01,09:58:31,3.7785,3.779,33084300.0,3.778,121200.0,3.779,26500.0
570,2018-06-01,09:58:37,3.779,3.78,33125200.0,3.778,121200.0,3.78,461200.0
571,2018-06-01,09:58:40,3.7794999999999996,3.78,33125200.0,3.779,2000.0,3.78,461200.0
572,2018-06-01,09:58:43,3.7794999999999996,3.779,33126200.0,3.779,1000.0,3.78,461200.0
573,2018-06-01,09:58:46,3.7794999999999996,3.779,33126200.0,3.779,1000.0,3.78,461200.0
574,2018-06-01,09:58:49,3.7785,3.779,33127200.0,3.778,121200.0,3.779,60600.0
575,2018-06-01,09:58:52,3.7785,3.779,33130200.0,3.778,121300.0,3.779,57600.0
576,2018-06-01,09:58:55,3.7785,3.779,33130200.0,3.778,121300.0,3.779,307600.0
577,2018-06-01,09:58:58,3.7785,3.779,33130700.0,3.778,120800.0,3.779,307100.0
578,2018-06-01,09:59:01,3.7785,3.778,33138200.0,3.778,113300.0,3.779,307100.0
579,2018-06-01,09:59:04,3.7785,3.778,33138200.0,3.778,113300.0,3.779,307100.0
580,2018-06-01,09:59:07,3.7785,3.779,33143200.0,3.778,113300.0,3.779,302100.0
581,2018-06-01,09:59:10,3.7785,3.779,33145200.0,3.778,113300.0,3.779,300100.0
582,2018-06-01,09:59:13,3.7785,3.778,33148500.0,3.778,113000.0,3.779,300100.0
583,2018-06-01,09:59:16,3.7785,3.778,33148500.0,3.778,113000.0,3.779,300100.0
584,2018-06-01,09:59:19,3.7785,3.778,33148500.0,3.778,113000.0,3.779,300100.0
585,2018-06-01,09:59:22,3.7785,3.778,33159600.0,3.778,102400.0,3.779,299600.0
586,2018-06-01,09:59:25,3.7785,3.778,33162300.0,3.778,99700.0,3.779,299600.0
587,2018-06-01,09:59:28,3.7785,3.778,33162300.0,3.778,99700.0,3.779,299600.0
588,2018-06-01,09:59:31,3.7785,3.779,33165000.0,3.778,99700.0,3.779,296900.0
589,2018-06-01,09:59:34,3.7785,3.779,33165000.0,3.778,101200.0,3.779,296900.0
590,2018-06-01,09:59:37,3.7785,3.779,33165000.0,3.778,101200.0,3.779,296900.0
591,2018-06-01,09:59:40,3.7785,3.779,33165100.0,3.778,101200.0,3.779,296800.0
592,2018-06-01,09:59:43,3.7794999999999996,3.779,33465200.0,3.779,1002300.0,3.78,466200.0
593,2018-06-01,09:59:46,3.7794999999999996,3.779,33465200.0,3.779,365500.0,3.78,466200.0
594,2018-06-01,09:59:49,3.7794999999999996,3.78,33489400.0,3.779,365500.0,3.78,442000.0
595,2018-06-01,09:59:52,3.7794999999999996,3.78,33489400.0,3.779,350200.0,3.78,442000.0
596,2018-06-01,09:59:55,3.7794999999999996,3.779,33489700.0,3.779,50200.0,3.78,442000.0
597,2018-06-01,09:59:58,3.7794999999999996,3.78,33499800.0,3.779,40200.0,3.78,441900.0
598,2018-06-01,10:00:01,3.7794999999999996,3.78,33499800.0,3.779,40200.0,3.78,691900.0
599,2018-06-01,10:00:04,3.7794999999999996,3.78,33499800.0,3.779,40200.0,3.78,691900.0
600,2018-06-01,10:00:07,3.7794999999999996,3.78,33500200.0,3.779,40200.0,3.78,691500.0
601,2018-06-01,10:00:10,3.7794999999999996,3.779,33552800.0,3.779,22600.0,3.78,656500.0
602,2018-06-01,10:00:13,3.7785,3.779,33575400.0,3.778,102900.0,3.779,45300.0
603,2018-06-01,10:00:16,3.7785,3.778,33685300.0,3.778,33000.0,3.779,21300.0
604,2018-06-01,10:00:19,3.779,3.78,33720300.0,3.778,33000.0,3.78,647400.0
605,2018-06-01,10:00:22,3.7775,3.778,33753300.0,3.777,924900.0,3.778,277000.0
606,2018-06-01,10:00:25,3.7775,3.778,33753300.0,3.777,924900.0,3.778,277000.0
607,2018-06-01,10:00:28,3.779,3.78,34032800.0,3.778,164000.0,3.78,644900.0
608,2018-06-01,10:00:31,3.779,3.78,34032800.0,3.778,214000.0,3.78,644900.0
609,2018-06-01,10:00:34,3.779,3.78,34032800.0,3.778,220500.0,3.78,644900.0
610,2018-06-01,10:00:37,3.779,3.78,34032800.0,3.778,220500.0,3.78,644900.0
611,2018-06-01,10:00:40,3.779,3.78,34032800.0,3.778,220500.0,3.78,644900.0
612,2018-06-01,10:00:43,3.779,3.778,34036100.0,3.778,217200.0,3.78,644900.0
613,2018-06-01,10:00:46,3.779,3.778,34085800.0,3.778,167500.0,3.78,644900.0
614,2018-06-01,10:00:49,3.779,3.78,34086100.0,3.778,167500.0,3.78,644600.0
615,2018-06-01,10:00:52,3.779,3.78,34086100.0,3.778,167700.0,3.78,644600.0
616,2018-06-01,10:00:55,3.779,3.778,34096100.0,3.778,159200.0,3.78,644600.0
617,2018-06-01,10:00:58,3.7794999999999996,3.779,34100100.0,3.779,11500.0,3.78,644600.0
618,2018-06-01,10:01:01,3.7794999999999996,3.779,34100100.0,3.779,11500.0,3.78,644600.0
619,2018-06-01,10:01:04,3.7794999999999996,3.78,34101100.0,3.779,11500.0,3.78,643600.0
620,2018-06-01,10:01:07,3.7794999999999996,3.78,34101100.0,3.779,11500.0,3.78,643600.0
621,2018-06-01,10:01:10,3.7794999999999996,3.78,34111100.0,3.779,11500.0,3.78,633600.0
622,2018-06-01,10:01:13,3.7794999999999996,3.779,34114500.0,3.779,20100.0,3.78,633600.0
623,2018-06-01,10:01:16,3.7794999999999996,3.779,34114500.0,3.779,22800.0,3.78,708100.0
624,2018-06-01,10:01:19,3.7794999999999996,3.78,34164800.0,3.779,22800.0,3.78,657800.0
625,2018-06-01,10:01:22,3.7794999999999996,3.78,34164800.0,3.779,23000.0,3.78,657800.0
626,2018-06-01,10:01:25,3.7794999999999996,3.78,34164800.0,3.779,23000.0,3.78,657800.0
627,2018-06-01,10:01:28,3.7794999999999996,3.779,34166400.0,3.779,21400.0,3.78,657800.0
628,2018-06-01,10:01:31,3.7794999999999996,3.779,34166400.0,3.779,23400.0,3.78,583300.0
629,2018-06-01,10:01:34,3.7794999999999996,3.779,34166400.0,3.779,23400.0,3.78,583300.0
630,2018-06-01,10:01:37,3.7794999999999996,3.779,34166400.0,3.779,21400.0,3.78,583300.0
631,2018-06-01,10:01:40,3.7794999999999996,3.779,34166400.0,3.779,26400.0,3.78,583300.0
632,2018-06-01,10:01:43,3.7794999999999996,3.779,34179800.0,3.779,13000.0,3.78,583300.0
633,2018-06-01,10:01:46,3.7794999999999996,3.779,34179800.0,3.779,13000.0,3.78,583300.0
634,2018-06-01,10:01:49,3.7794999999999996,3.779,34181300.0,3.779,13000.0,3.78,583300.0
635,2018-06-01,10:01:52,3.7794999999999996,3.778,34255800.0,3.779,100.0,3.78,583300.0
636,2018-06-01,10:01:55,3.7794999999999996,3.778,34255800.0,3.779,100.0,3.78,583300.0
637,2018-06-01,10:01:58,3.7794999999999996,3.778,34255800.0,3.779,100.0,3.78,1183400.0
638,2018-06-01,10:02:01,3.7794999999999996,3.778,34255800.0,3.779,100.0,3.78,583300.0
639,2018-06-01,10:02:04,3.7794999999999996,3.778,34255800.0,3.779,100.0,3.78,583300.0
640,2018-06-01,10:02:07,3.7794999999999996,3.778,34255800.0,3.779,100.0,3.78,583300.0
641,2018-06-01,10:02:10,3.7794999999999996,3.778,34255800.0,3.779,100.0,3.78,583300.0
642,2018-06-01,10:02:13,3.7794999999999996,3.778,34255800.0,3.779,100.0,3.78,1187700.0
643,2018-06-01,10:02:16,3.7794999999999996,3.778,34255800.0,3.779,100.0,3.78,587600.0
644,2018-06-01,10:02:19,3.7785,3.779,34255900.0,3.778,89100.0,3.779,9900.0
645,2018-06-01,10:02:22,3.7785,3.779,34256900.0,3.778,49600.0,3.779,8900.0
646,2018-06-01,10:02:25,3.7785,3.779,34256900.0,3.778,49600.0,3.779,8900.0
647,2018-06-01,10:02:28,3.779,3.78,34266900.0,3.778,54500.0,3.78,586500.0
648,2018-06-01,10:02:31,3.7785,3.778,34268400.0,3.778,53300.0,3.779,800.0
649,2018-06-01,10:02:34,3.7785,3.778,34268400.0,3.778,53900.0,3.779,800.0
650,2018-06-01,10:02:37,3.7785,3.778,34269400.0,3.778,52900.0,3.779,800.0
651,2018-06-01,10:02:40,3.7785,3.778,34278300.0,3.778,44000.0,3.779,800.0
652,2018-06-01,10:02:43,3.7785,3.778,34281600.0,3.778,40700.0,3.779,800.0
653,2018-06-01,10:02:46,3.7785,3.779,34281900.0,3.778,50700.0,3.779,500.0
654,2018-06-01,10:02:49,3.7785,3.779,34281900.0,3.778,50700.0,3.779,500.0
655,2018-06-01,10:02:52,3.7794999999999996,3.779,34282400.0,3.779,2700.0,3.78,586500.0
656,2018-06-01,10:02:55,3.7794999999999996,3.779,34282400.0,3.779,2700.0,3.78,586500.0
657,2018-06-01,10:02:58,3.7794999999999996,3.778,34288400.0,3.779,1500.0,3.78,586500.0
658,2018-06-01,10:03:01,3.7794999999999996,3.778,34288400.0,3.779,1500.0,3.78,586500.0
659,2018-06-01,10:03:04,3.7794999999999996,3.778,34288400.0,3.779,1500.0,3.78,586500.0
660,2018-06-01,10:03:07,3.7794999999999996,3.778,34288400.0,3.779,1500.0,3.78,586500.0
661,2018-06-01,10:03:10,3.7785,3.779,34289900.0,3.778,54500.0,3.779,52500.0
662,2018-06-01,10:03:13,3.7794999999999996,3.779,34343100.0,3.779,1800.0,3.78,586500.0
663,2018-06-01,10:03:16,3.7794999999999996,3.779,34344100.0,3.779,2900.0,3.78,586500.0
664,2018-06-01,10:03:19,3.7794999999999996,3.779,34344100.0,3.779,2900.0,3.78,586500.0
665,2018-06-01,10:03:22,3.7794999999999996,3.78,34405800.0,3.779,603000.0,3.78,524800.0
666,2018-06-01,10:03:25,3.7794999999999996,3.78,34406000.0,3.779,603000.0,3.78,524600.0
667,2018-06-01,10:03:28,3.7794999999999996,3.78,34471600.0,3.779,603000.0,3.78,459000.0
668,2018-06-01,10:03:31,3.7785,3.779,35074600.0,3.778,670200.0,3.779,197000.0
669,2018-06-01,10:03:34,3.7785,3.779,35080500.0,3.778,70100.0,3.779,196100.0
670,2018-06-01,10:03:37,3.7785,3.779,35080500.0,3.778,694100.0,3.779,197100.0
671,2018-06-01,10:03:40,3.7805,3.78,35736600.0,3.78,294100.0,3.781,256400.0
672,2018-06-01,10:03:43,3.7800000000000002,3.78,35736600.0,3.779,35500.0,3.781,265600.0
673,2018-06-01,10:03:46,3.7795,3.781,35759500.0,3.778,975200.0,3.781,265400.0
674,2018-06-01,10:03:49,3.7794999999999996,3.781,35759500.0,3.779,10000.0,3.78,100.0
675,2018-06-01,10:03:52,3.7794999999999996,3.781,35759500.0,3.779,10200.0,3.78,7300.0
676,2018-06-01,10:03:55,3.7794999999999996,3.781,35759500.0,3.779,58400.0,3.78,7300.0
677,2018-06-01,10:03:58,3.7794999999999996,3.779,35765300.0,3.779,52600.0,3.78,7300.0
678,2018-06-01,10:04:01,3.7794999999999996,3.78,35765900.0,3.779,52600.0,3.78,6700.0
679,2018-06-01,10:04:04,3.7794999999999996,3.78,35766600.0,3.779,52600.0,3.78,13200.0
680,2018-06-01,10:04:07,3.7794999999999996,3.779,35774800.0,3.779,52400.0,3.78,5300.0
681,2018-06-01,10:04:10,3.7794999999999996,3.779,35808400.0,3.779,29200.0,3.78,260400.0
682,2018-06-01,10:04:13,3.7794999999999996,3.779,35810500.0,3.779,27100.0,3.78,280700.0
683,2018-06-01,10:04:16,3.7794999999999996,3.779,35810500.0,3.779,27100.0,3.78,280700.0
684,2018-06-01,10:04:19,3.7794999999999996,3.78,35814500.0,3.779,48200.0,3.78,276700.0
685,2018-06-01,10:04:22,3.7794999999999996,3.78,35815000.0,3.779,48200.0,3.78,276200.0
686,2018-06-01,10:04:25,3.7794999999999996,3.78,35815000.0,3.779,49900.0,3.78,276200.0
687,2018-06-01,10:04:28,3.7794999999999996,3.78,35815200.0,3.779,49900.0,3.78,276000.0
688,2018-06-01,10:04:31,3.7794999999999996,3.78,35815200.0,3.779,49900.0,3.78,264900.0
689,2018-06-01,10:04:34,3.7785,3.779,35865100.0,3.778,75100.0,3.779,280100.0
690,2018-06-01,10:04:37,3.7785,3.779,35873100.0,3.778,75100.0,3.779,272100.0
691,2018-06-01,10:04:40,3.7785,3.779,35873100.0,3.778,75100.0,3.779,282100.0
692,2018-06-01,10:04:43,3.7785,3.779,35873100.0,3.778,75100.0,3.779,291300.0
693,2018-06-01,10:04:46,3.7785,3.778,35884400.0,3.778,64000.0,3.779,891200.0
694,2018-06-01,10:04:49,3.7785,3.778,35907300.0,3.778,57100.0,3.779,285100.0
695,2018-06-01,10:04:52,3.7785,3.778,35907300.0,3.778,57600.0,3.779,285100.0
696,2018-06-01,10:04:55,3.7785,3.778,35907300.0,3.778,89800.0,3.779,289800.0
697,2018-06-01,10:04:58,3.7785,3.778,35907300.0,3.778,109800.0,3.779,289800.0
698,2018-06-01,10:05:01,3.7785,3.778,35907500.0,3.778,114600.0,3.779,289800.0
699,2018-06-01,10:05:04,3.7785,3.779,35908500.0,3.778,114600.0,3.779,288800.0
700,2018-06-01,10:05:07,3.7785,3.779,35908500.0,3.778,114800.0,3.779,288800.0
701,2018-06-01,10:05:10,3.7785,3.778,35958600.0,3.778,88500.0,3.779,288800.0
702,2018-06-01,10:05:13,3.7785,3.778,36012000.0,3.778,39700.0,3.779,288800.0
703,2018-06-01,10:05:16,3.7785,3.779,36012100.0,3.778,39700.0,3.779,288700.0
704,2018-06-01,10:05:19,3.7785,3.779,36012100.0,3.778,39700.0,3.779,288700.0
705,2018-06-01,10:05:22,3.7785,3.779,36012100.0,3.778,39800.0,3.779,288700.0
706,2018-06-01,10:05:25,3.7785,3.779,36013100.0,3.778,39800.0,3.779,533000.0
707,2018-06-01,10:05:28,3.7785,3.779,36013100.0,3.778,39800.0,3.779,533000.0
708,2018-06-01,10:05:31,3.7785,3.779,36013100.0,3.778,49700.0,3.779,533000.0
709,2018-06-01,10:05:34,3.7785,3.779,36014500.0,3.778,59700.0,3.779,531600.0
710,2018-06-01,10:05:37,3.7785,3.778,36019200.0,3.778,55000.0,3.779,531600.0
711,2018-06-01,10:05:40,3.7785,3.779,36120900.0,3.778,53300.0,3.779,431600.0
712,2018-06-01,10:05:43,3.7785,3.778,36124200.0,3.778,50000.0,3.779,431600.0
713,2018-06-01,10:05:46,3.7785,3.779,36124400.0,3.778,52000.0,3.779,431400.0
714,2018-06-01,10:05:49,3.7785,3.779,36124400.0,3.778,57400.0,3.779,431400.0
715,2018-06-01,10:05:52,3.7785,3.779,36124400.0,3.778,79700.0,3.779,431400.0
716,2018-06-01,10:05:55,3.7785,3.779,36124400.0,3.778,87900.0,3.779,431400.0
717,2018-06-01,10:05:58,3.7785,3.778,36128400.0,3.778,83900.0,3.779,431400.0
718,2018-06-01,10:06:01,3.7785,3.779,36145500.0,3.778,85900.0,3.779,414300.0
719,2018-06-01,10:06:04,3.7785,3.779,36146300.0,3.778,85900.0,3.779,413500.0
720,2018-06-01,10:06:07,3.7785,3.779,36146300.0,3.778,85900.0,3.779,413500.0
721,2018-06-01,10:06:10,3.7785,3.779,36146300.0,3.778,385900.0,3.779,413500.0
722,2018-06-01,10:06:13,3.7785,3.779,36169400.0,3.778,382100.0,3.779,394200.0
723,2018-06-01,10:06:16,3.7785,3.779,36169400.0,3.778,390100.0,3.779,394200.0
724,2018-06-01,10:06:19,3.7785,3.779,36169400.0,3.778,390100.0,3.779,394200.0
725,2018-06-01,10:06:22,3.7785,3.779,36169400.0,3.778,390100.0,3.779,394200.0
726,2018-06-01,10:06:25,3.7785,3.779,36169700.0,3.778,390100.0,3.779,393900.0
727,2018-06-01,10:06:28,3.7785,3.779,36169700.0,3.778,390100.0,3.779,393900.0
728,2018-06-01,10:06:31,3.7785,3.779,36169700.0,3.778,390100.0,3.779,393900.0
729,2018-06-01,10:06:34,3.7785,3.779,36169700.0,3.778,390100.0,3.779,393900.0
730,2018-06-01,10:06:40,3.7785,3.779,36180400.0,3.778,390100.0,3.779,383200.0
731,2018-06-01,10:06:43,3.7785,3.779,36180400.0,3.778,390100.0,3.779,387400.0
732,2018-06-01,10:06:46,3.7785,3.779,36180600.0,3.778,400100.0,3.779,387200.0
733,2018-06-01,10:06:49,3.7785,3.779,36192400.0,3.778,400100.0,3.779,375400.0
734,2018-06-01,10:06:52,3.7785,3.779,36192400.0,3.778,400300.0,3.779,375400.0
735,2018-06-01,10:06:55,3.7785,3.779,36192400.0,3.778,400800.0,3.779,375400.0
736,2018-06-01,10:06:58,3.7785,3.779,36199600.0,3.778,400800.0,3.779,368200.0
737,2018-06-01,10:07:01,3.7785,3.779,36199600.0,3.778,401800.0,3.779,368200.0
738,2018-06-01,10:07:04,3.7785,3.779,36199600.0,3.778,402300.0,3.779,368200.0
739,2018-06-01,10:07:07,3.779,3.779,36567800.0,3.778,402300.0,3.78,259200.0
740,2018-06-01,10:07:10,3.779,3.779,36567800.0,3.778,402300.0,3.78,259200.0
741,2018-06-01,10:07:13,3.7794999999999996,3.779,36567800.0,3.779,12500.0,3.78,265000.0
742,2018-06-01,10:07:16,3.7794999999999996,3.779,36567800.0,3.779,18000.0,3.78,265000.0
743,2018-06-01,10:07:19,3.7794999999999996,3.779,36567800.0,3.779,22000.0,3.78,265000.0
744,2018-06-01,10:07:22,3.7794999999999996,3.779,36567800.0,3.779,22500.0,3.78,265000.0
745,2018-06-01,10:07:25,3.7794999999999996,3.779,36567800.0,3.779,22500.0,3.78,295000.0
746,2018-06-01,10:07:28,3.7794999999999996,3.78,36568300.0,3.779,22500.0,3.78,294500.0
747,2018-06-01,10:07:31,3.7800000000000002,3.78,36862800.0,3.779,622600.0,3.781,265400.0
748,2018-06-01,10:07:34,3.7805,3.78,36862800.0,3.78,97200.0,3.781,265400.0
749,2018-06-01,10:07:37,3.7805,3.78,36866200.0,3.78,89500.0,3.781,265400.0
750,2018-06-01,10:07:40,3.7805,3.78,36866200.0,3.78,209800.0,3.781,265400.0
751,2018-06-01,10:07:43,3.7805,3.781,36916300.0,3.78,210800.0,3.781,215300.0
752,2018-06-01,10:07:46,3.7815000000000003,3.781,37131600.0,3.781,744000.0,3.782,260500.0
753,2018-06-01,10:07:49,3.7824999999999998,3.782,37392100.0,3.782,39500.0,3.783,765800.0
754,2018-06-01,10:07:52,3.7835,3.783,38157900.0,3.783,134500.0,3.784,783400.0
755,2018-06-01,10:07:55,3.7835,3.783,38164500.0,3.783,132900.0,3.784,783400.0
756,2018-06-01,10:07:58,3.7835,3.783,38164500.0,3.783,132900.0,3.784,783400.0
757,2018-06-01,10:08:01,3.7835,3.783,38164500.0,3.783,132900.0,3.784,783400.0
758,2018-06-01,10:08:04,3.7835,3.783,38164500.0,3.783,132900.0,3.784,783400.0
759,2018-06-01,10:08:07,3.7835,3.783,38164500.0,3.783,135500.0,3.784,783400.0
760,2018-06-01,10:08:10,3.7835,3.784,38234600.0,3.783,439800.0,3.784,713300.0
761,2018-06-01,10:08:13,3.7835,3.784,38548900.0,3.783,139800.0,3.784,399000.0
762,2018-06-01,10:08:16,3.7845,3.784,38947900.0,3.784,525000.0,3.785,308900.0
763,2018-06-01,10:08:19,3.7845,3.784,38947900.0,3.784,573000.0,3.785,308900.0
764,2018-06-01,10:08:22,3.7855,3.785,39356900.0,3.785,1340300.0,3.786,255000.0
765,2018-06-01,10:08:25,3.7855,3.785,39356900.0,3.785,1473200.0,3.786,255000.0
766,2018-06-01,10:08:28,3.7865,3.786,39653300.0,3.786,458900.0,3.787,290600.0
767,2018-06-01,10:08:31,3.7865,3.786,39655000.0,3.786,457200.0,3.787,295600.0
768,2018-06-01,10:08:34,3.7865,3.786,39663900.0,3.786,578900.0,3.787,295600.0
769,2018-06-01,10:08:37,3.7865,3.787,39674600.0,3.786,585800.0,3.787,285000.0
770,2018-06-01,10:08:40,3.7865,3.787,39674600.0,3.786,585800.0,3.787,285000.0
771,2018-06-01,10:08:43,3.7865,3.787,39680000.0,3.786,578800.0,3.787,279600.0
772,2018-06-01,10:08:46,3.7865,3.787,39680200.0,3.786,578800.0,3.787,710500.0
773,2018-06-01,10:08:49,3.7865,3.787,40290300.0,3.786,548800.0,3.787,130400.0
774,2018-06-01,10:08:52,3.7865,3.787,40419100.0,3.786,549200.0,3.787,1600.0
775,2018-06-01,10:08:55,3.7874999999999996,3.787,40420700.0,3.787,35400.0,3.788,367800.0
776,2018-06-01,10:08:58,3.7874999999999996,3.787,40422800.0,3.787,142000.0,3.788,367800.0
777,2018-06-01,10:09:01,3.7874999999999996,3.787,40456400.0,3.787,114400.0,3.788,367800.0
778,2018-06-01,10:09:04,3.7874999999999996,3.787,40456400.0,3.787,114400.0,3.788,367800.0
779,2018-06-01,10:09:07,3.7874999999999996,3.787,40456400.0,3.787,114400.0,3.788,369800.0
780,2018-06-01,10:09:10,3.7874999999999996,3.787,40463600.0,3.787,213100.0,3.788,369800.0
781,2018-06-01,10:09:13,3.7874999999999996,3.787,40463600.0,3.787,213100.0,3.788,369800.0
782,2018-06-01,10:09:16,3.7874999999999996,3.788,40488600.0,3.787,213100.0,3.788,344800.0
783,2018-06-01,10:09:19,3.7874999999999996,3.787,40518700.0,3.787,182700.0,3.788,344800.0
784,2018-06-01,10:09:22,3.7874999999999996,3.787,40529700.0,3.787,173100.0,3.788,343800.0
785,2018-06-01,10:09:25,3.7874999999999996,3.787,40580700.0,3.787,122100.0,3.788,343800.0
786,2018-06-01,10:09:28,3.7874999999999996,3.787,40583400.0,3.787,125000.0,3.788,341200.0
787,2018-06-01,10:09:31,3.7874999999999996,3.788,40588700.0,3.787,120000.0,3.788,344900.0
788,2018-06-01,10:09:34,3.7874999999999996,3.788,40588700.0,3.787,120300.0,3.788,344900.0
789,2018-06-01,10:09:37,3.7874999999999996,3.788,40598800.0,3.787,114300.0,3.788,340800.0
790,2018-06-01,10:09:40,3.7874999999999996,3.788,40598800.0,3.787,114300.0,3.788,340800.0
791,2018-06-01,10:09:43,3.7874999999999996,3.787,40600800.0,3.787,12300.0,3.788,340800.0
792,2018-06-01,10:09:46,3.7874999999999996,3.787,40600800.0,3.787,41500.0,3.788,340800.0
793,2018-06-01,10:09:49,3.7874999999999996,3.787,40600800.0,3.787,41500.0,3.788,340800.0
794,2018-06-01,10:09:52,3.7874999999999996,3.788,40601600.0,3.787,42000.0,3.788,343100.0
795,2018-06-01,10:09:55,3.7874999999999996,3.788,40603300.0,3.787,42000.0,3.788,341400.0
796,2018-06-01,10:09:58,3.7874999999999996,3.788,40647600.0,3.787,700.0,3.788,338400.0
797,2018-06-01,10:10:01,3.787,3.788,40655900.0,3.786,141500.0,3.788,335100.0
798,2018-06-01,10:10:04,3.7865,3.788,40860900.0,3.786,141500.0,3.787,10000.0
799,2018-06-01,10:10:07,3.7865,3.788,40860900.0,3.786,141500.0,3.787,20000.0
800,2018-06-01,10:10:10,3.7865,3.788,40860900.0,3.786,141500.0,3.787,20000.0
801,2018-06-01,10:10:13,3.7865,3.787,40866400.0,3.786,141500.0,3.787,14500.0
802,2018-06-01,10:10:16,3.7865,3.787,40866400.0,3.786,141500.0,3.787,14500.0
803,2018-06-01,10:10:19,3.7865,3.787,40866400.0,3.786,141500.0,3.787,14500.0
804,2018-06-01,10:10:22,3.7865,3.787,40866400.0,3.786,141500.0,3.787,14500.0
805,2018-06-01,10:10:25,3.7865,3.787,40866400.0,3.786,141500.0,3.787,14500.0
806,2018-06-01,10:10:28,3.787,3.787,40880900.0,3.786,141500.0,3.788,132400.0
807,2018-06-01,10:10:31,3.7874999999999996,3.787,40880900.0,3.787,5000.0,3.788,132400.0
808,2018-06-01,10:10:34,3.7874999999999996,3.787,40880900.0,3.787,10000.0,3.788,134400.0
809,2018-06-01,10:10:37,3.7874999999999996,3.787,40880900.0,3.787,10000.0,3.788,134400.0
810,2018-06-01,10:10:40,3.7874999999999996,3.787,40880900.0,3.787,5000.0,3.788,134400.0
811,2018-06-01,10:10:43,3.7874999999999996,3.787,40880900.0,3.787,7000.0,3.788,141400.0
812,2018-06-01,10:10:46,3.7865,3.787,40887900.0,3.786,141500.0,3.787,100400.0
813,2018-06-01,10:10:49,3.7865,3.787,40892900.0,3.786,141500.0,3.787,95400.0
814,2018-06-01,10:10:52,3.7865,3.787,40893200.0,3.786,141500.0,3.787,95100.0
815,2018-06-01,10:10:55,3.7865,3.786,40953200.0,3.786,81500.0,3.787,95100.0
816,2018-06-01,10:10:58,3.7865,3.787,40961800.0,3.786,81500.0,3.787,92200.0
817,2018-06-01,10:11:01,3.7855,3.786,41049900.0,3.785,421200.0,3.786,458500.0
818,2018-06-01,10:11:04,3.7855,3.786,41052600.0,3.785,421200.0,3.786,455800.0
819,2018-06-01,10:11:07,3.7874999999999996,3.787,41594000.0,3.787,814400.0,3.788,156800.0
820,2018-06-01,10:11:10,3.7874999999999996,3.787,41594000.0,3.787,814400.0,3.788,156800.0
821,2018-06-01,10:11:13,3.786,3.788,41594400.0,3.785,421200.0,3.787,15000.0
822,2018-06-01,10:11:16,3.787,3.787,41609400.0,3.786,900000.0,3.788,163400.0
823,2018-06-01,10:11:19,3.787,3.787,41609400.0,3.786,900000.0,3.788,163400.0
824,2018-06-01,10:11:22,3.7865,3.786,41624400.0,3.786,885500.0,3.787,51600.0
825,2018-06-01,10:11:25,3.7865,3.787,41630000.0,3.786,885500.0,3.787,46000.0
826,2018-06-01,10:11:28,3.7865,3.787,41630000.0,3.786,885500.0,3.787,46000.0
827,2018-06-01,10:11:31,3.7865,3.787,41630000.0,3.786,885500.0,3.787,46000.0
828,2018-06-01,10:11:34,3.7865,3.786,41633400.0,3.786,882100.0,3.787,46000.0
829,2018-06-01,10:11:37,3.7865,3.787,41663100.0,3.786,500.0,3.787,40300.0
830,2018-06-01,10:11:40,3.786,3.787,41665600.0,3.785,603100.0,3.787,45000.0
831,2018-06-01,10:11:43,3.786,3.787,41680600.0,3.785,603100.0,3.787,630100.0
832,2018-06-01,10:11:46,3.786,3.787,41680600.0,3.785,603100.0,3.787,930600.0
833,2018-06-01,10:11:49,3.786,3.787,41680600.0,3.785,603100.0,3.787,930600.0
834,2018-06-01,10:11:52,3.786,3.785,41707600.0,3.785,576100.0,3.787,930600.0
835,2018-06-01,10:11:55,3.786,3.785,41707700.0,3.785,594300.0,3.787,930600.0
836,2018-06-01,10:11:58,3.786,3.787,41712700.0,3.785,594300.0,3.787,925600.0
837,2018-06-01,10:12:01,3.7855,3.785,42013700.0,3.785,293800.0,3.786,674000.0
838,2018-06-01,10:12:04,3.7855,3.785,42013900.0,3.785,18100.0,3.786,674000.0
839,2018-06-01,10:12:07,3.7855,3.785,42013900.0,3.785,18400.0,3.786,73900.0
840,2018-06-01,10:12:10,3.7845,3.785,42042300.0,3.784,102100.0,3.785,231600.0
841,2018-06-01,10:12:13,3.7845,3.785,42051000.0,3.784,2300.0,3.785,223400.0
842,2018-06-01,10:12:16,3.7845,3.785,42051000.0,3.784,2300.0,3.785,223400.0
843,2018-06-01,10:12:19,3.785,3.785,42326500.0,3.784,2300.0,3.786,664000.0
